1.8378834896823182	33.49760753950684	19753	1.8806756285925084	29.27142467265099	13721	1.3556168743071484	2.5484843121212535	514	1.7753817677231891	16.351969988515727	5518
1.3156339837594593	20.049607411426447	19850	1.32986183502465	17.521632303677602	13793	1.2627154078538394	2.703112895752047	513	1.2837136796709803	9.444490182343815	5544
1.2637098779676252	21.04109371766807	19876	1.2813243599488389	18.705925964081437	13813	1.1312714938817563	1.7336486409289644	515	1.2312752232239907	9.736716273660363	5548
1.0641356603144791	6.025300473566271	19881	1.0666349717803045	5.2263860227086765	13818	1.0198119604414972	0.30249356795487786	515	1.0619697130752124	3.0618378532004367	5548
0.9304892747555548	-2.714999875860375	18381	0.928566375248195	-2.3436970611822914	12816	0.9399851642670057	-0.3733585677731319	490	0.9346186832059962	-1.3245630869308833	5075
1.5520987607084453	33.8613848200539	19776	1.582879512498989	29.76618883901043	13756	1.1060971451802601	1.1296829446929988	499	1.5139491905870888	16.62257679682406	5521
1.51152255763776	32.74100476251869	19771	1.5461272300304787	29.077681731738206	13751	1.1035580834221448	1.154643882833937	501	1.4609003853911184	15.587160583073132	5519
1.5082089749708276	32.80937398327869	19838	1.5418407861627836	29.10309029661106	13797	1.1086878563909217	1.2258702893933213	508	1.459608036798208	15.664287228061617	5533
1.489883041677218	32.65012509611825	19844	1.5053919112829017	28.126651693657706	13792	1.140865173754193	1.6102642205852309	512	1.4824785674994736	16.837983734577783	5540
1.47997396362833	31.9548246453087	19819	1.509181033609169	28.23462017849493	13780	1.0898179700576909	1.0384888963131562	507	1.4413730866913104	15.477055730343372	5532
1.4780091862962177	32.27278941437445	19837	1.4916214744392915	27.711346688894455	13790	1.077342183349179	0.9114573463439196	510	1.480619787887154	16.975254347352518	5537
1.4742772037818608	31.62555391656143	19836	1.5038827317543357	27.987826610529307	13791	1.1001935282321784	1.1524065951133629	508	1.4328927324618677	15.20906505933747	5537
1.423319573011281	30.26481077820913	19853	1.4614974712729272	27.368317888235875	13801	1.1199256247710043	1.4778076106232916	512	1.3553159546790934	13.524848553369901	5540
1.3799763272561172	28.643355253969894	19861	1.4139051009829322	25.897465714286138	13809	1.1200911118304933	1.5489822112291842	513	1.3186881520006333	12.774371484439637	5539
1.3923317833187827	27.936962622119925	19857	1.4215537776535576	24.97894958997661	13802	1.1085306423774524	1.326932267364699	514	1.3445229985718312	12.95751493002483	5541
1.6090616403965734	26.322139197407015	19086	1.6117426942018525	22.093319675374136	13225	1.1747885772275033	1.329180080984199	491	1.6431318415445506	14.494491558524562	5370
1.568265322486439	30.933172866677726	19426	1.5629918467475932	25.6755215216335	13466	1.30452636468211	2.7694859353353105	492	1.6059006213300755	17.158490693065577	5468
1.5518264869871126	33.90864379069625	19642	1.548218444465722	28.19994719098	13635	1.280231754534848	2.9210935725058222	496	1.5865717936947337	18.762574233154744	5511
1.54426052993792	34.70111507822249	19815	1.5331986781249427	28.545240632829003	13764	1.2093581980337316	2.2847463895916724	513	1.6041548457767885	19.888296390101065	5538
1.5207797175046867	24.294380634658445	19720	1.5228891989550284	20.456711274981153	13711	1.2404423225323982	1.9313170968637878	508	1.542754377681917	13.097241885129623	5501
1.4975263928458282	32.72080256588394	19656	1.4893801403903242	26.9790095089093	13647	1.2592046113043796	2.8583191333943994	496	1.5405314237936811	18.461702252439135	5513
1.39415338621231	24.973736018432962	19804	1.350866667897646	18.798160448893956	13743	1.7023190706389235	6.660036056910284	515	1.4774044267699593	15.538004078098572	5546
1.3835024442297412	29.521955297148004	19853	1.3784768453534537	24.425710736271878	13795	1.1655816663043805	2.1394130243309917	514	1.4168920914479353	16.65704370545815	5544
1.3640018593208525	26.578769200189228	19868	1.3660303481165301	22.39285857756541	13806	1.2979661198066432	3.548774275553557	515	1.3650494260934976	13.88760545280554	5547
