0.4371177300857732	0.42170026419601175	2.5980701747998483e-4
0.693104792254666	0.6919955776415402	0.7994995579586046
0.4882153249272551	0.5377788554801164	8.407522659673349e-24
0.7031676127016161	0.587493465181972	3.7331195988814485e-147
0.4646522892399954	0.46899627109522163	0.32500321178550345
0.6938973552649625	0.6958731575468577	0.6450418246183763
0.3898815192959732	0.34652748676140044	7.932141842572074e-25
0.6718495211402986	0.6602055218922878	0.01907279589658799
0.4775492716366752	0.4269922879177378	5.697190656169425e-28
0.6964286879790935	0.6421870772077364	4.8428227211403824e-30
